,Unnamed: 0,ActorID,Emotion,Path,arousal,valence,dominance,Gender,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,path,emotion_label
10,12,13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-02-01-13.wav,-0.009271743,0.115884274,0.1966128,Male,26.69938,0.13258713,23.54203,27.753134,29.245468,5.703438,254.18884,83.81932,67.71952,69.276115,0.427369,1.1049231,0.093028344,0.14645405,0.8290143,0.73598593,8.207335,6.011756,8.96791,4.1840343,0.19889341,1.2471942,30.536472,0.33802822,0.43397248,22.58499,11.014959,0.9231983,-4.472177,-2.4461274,0.08277324,1.813591,1.1939635,0.7723166,3.914572,1.1208141,5.7643633,0.7699562,23.228672,0.27778682,502.8243,0.40552518,1296.2281,0.18329735,-113.743996,-0.821389,1467.4517,0.20984569,987.98413,0.261859,-115.23143,-0.7847388,2610.6292,0.089958824,878.23785,0.47787777,-119.923355,-0.7114358,-11.356577,-0.49943262,23.367638,0.23307304,0.045296047,0.44861194,-0.008080002,-1.1238855,0.38334784,0.67728925,38.1254,0.22714554,-5.9497013,-1.7499645,14.799344,0.8223509,-11.150436,-0.985111,-11.974879,23.14582,0.024902709,-0.004836228,0.051018164,2.5352113,1.1494253,0.375,0.26167727,0.26142856,0.2847269,-33.252323,/content/BanglaSER/Actor 13/03-01-02-01-02-01-13.wav,3
11,13,13,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-03-02-01-02-13.wav,0.25722975,0.36422044,0.2725581,Male,25.375572,0.18434992,22.12921,22.706772,28.369953,6.2407436,45.04786,25.524311,27.348463,18.368393,1.1724287,1.9909985,0.112793416,0.13078763,1.3417602,1.2289667,49.317665,41.791126,65.44132,38.25971,1.4030136,2.4802613,25.036871,0.30047926,4.688537,2.5109189,11.683206,1.0615327,2.7837646,3.7794063,0.046080522,0.86661595,1.4386415,0.55018187,2.8429208,0.92178094,5.2444324,1.2392728,22.132689,0.3517702,659.9324,0.451084,1268.3337,0.1573727,-69.02584,-1.1307412,1685.1476,0.20812228,1004.81805,0.26918942,-71.66268,-1.0179056,2766.598,0.13058963,898.6252,0.55318284,-75.86042,-0.92954963,-14.214342,-0.4789957,26.817339,0.30425417,0.0064539905,6.2608013,-0.007259832,-0.8928271,1.9470805,2.054706,26.728823,0.28510815,3.06459,4.3755236,11.684569,1.2297008,1.7498037,6.7852125,-13.264485,23.903046,0.008793344,-0.005042053,0.068739496,1.1331445,3.7463977,0.18307692,0.2561065,0.06666666,0.02981424,-15.260675,/content/BanglaSER/Actor 13/03-01-03-02-01-02-13.wav,5
12,14,13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-01-01-13.wav,0.008345265,0.09903694,0.15481117,Male,25.415958,0.1444778,22.127686,27.679707,28.555513,6.427828,116.36729,118.63966,54.90172,44.20178,0.32036507,1.567707,0.091144964,0.097777545,0.42190844,0.33076346,7.313851,5.1655483,9.764318,5.6315494,0.15319589,1.6912602,27.020763,0.3669302,6.110065,1.586525,17.222017,0.66096586,4.5002894,2.057974,0.04962672,1.6976953,1.5248704,0.51029074,3.4529817,1.0354958,3.9817202,1.4629092,25.337484,0.2905191,650.4899,0.44790724,1254.9185,0.15154704,-119.24912,-0.7327717,1666.6547,0.21793258,974.68713,0.24404718,-122.130714,-0.67450213,2733.558,0.13473569,906.3122,0.6291544,-125.92515,-0.61586034,-14.855716,-0.55855733,29.065256,0.23407035,0.0370761,1.2826921,-0.0046876986,-1.5529834,0.30794743,1.0890708,33.796116,0.28082314,3.235344,4.278364,12.666374,1.0991971,0.627428,18.96549,-14.844309,24.24068,-0.00403542,0.00095235487,0.038510036,1.4164306,2.3054755,0.16875,0.19244722,0.188,0.1979798,-32.89459,/content/BanglaSER/Actor 13/03-01-02-01-01-01-13.wav,3
13,15,13,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-03-02-01-01-13.wav,0.24424842,0.3596905,0.27510974,Male,25.243895,0.1602295,21.834196,23.394821,28.55709,6.7228947,122.106766,97.69102,9.275715,10.058373,1.0215999,1.9503976,0.10863319,0.14677511,1.2460575,1.1374243,41.82725,40.363564,46.386387,31.356684,1.1212429,2.413745,24.515923,0.3978629,2.0054286,5.8229814,8.6051035,1.4800358,2.474832,4.4735413,0.05657233,1.2563337,1.4468127,0.6702722,1.6009959,2.1955836,3.1594942,2.5369503,21.477262,0.45426542,638.9629,0.43154195,1291.6781,0.22131334,-89.67996,-0.9599391,1623.7982,0.18826593,999.01495,0.38234484,-91.39815,-0.8994519,2751.544,0.11919161,840.95404,0.5668461,-96.39713,-0.8144058,-12.374536,-0.5973282,25.97543,0.32170394,0.017260406,2.560413,-0.0061302623,-1.2596982,1.8474312,1.7934877,28.038488,0.29341576,0.5479257,25.901337,10.6568,1.352978,0.38536412,32.542374,-9.687108,21.317001,0.020494,-0.0007375581,0.050867595,1.4124295,2.8653295,0.201,0.40572035,0.13,0.12754084,-17.028112,/content/BanglaSER/Actor 13/03-01-03-02-01-01-13.wav,5
14,16,13,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-01-01-02-03-13.wav,0.041295175,0.16465682,0.27192014,Male,27.379572,0.09491834,25.4151,26.896866,29.538042,4.122942,122.25226,112.298,24.079992,12.535077,1.0368252,0.86547047,0.018909313,1.0463277,1.8036567,1.7847474,13.546539,10.65058,13.030487,6.7856355,0.51455104,1.0328364,21.682886,1.0372382,14.143151,1.0222503,-6.796896,-3.4141018,-0.59125066,-33.592995,0.02949256,2.3443584,0.86396146,1.039943,6.5148687,0.63075054,2.1140296,3.9452739,24.016012,0.21732847,571.7078,0.31915823,1258.4985,0.22710344,-58.22452,-1.510925,1547.478,0.16072766,913.8364,0.39308447,-66.631226,-1.2212598,2642.4133,0.09832202,728.8085,0.48714057,-72.76563,-1.0616682,-12.587054,-0.6291913,23.376455,0.40860868,0.06607385,0.44408506,-0.024507007,-0.46819893,0.7001219,0.7541848,32.303036,0.4433223,10.9205265,1.2520356,-6.812062,-3.562534,-5.4428635,-3.659207,-0.387544,2.9587328,0.063636616,0.0022932873,0.06882877,3.114187,1.7605635,0.39799997,0.26118192,0.12333333,0.13148722,-23.74243,/content/BanglaSER/Actor 13/03-01-01-01-02-03-13.wav,0
15,17,13,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-01-01-03-02-13.wav,0.12488716,0.23585081,0.2750821,Male,26.982397,0.18607274,22.24525,28.332384,32.120636,9.875385,50.73763,36.61723,63.144783,31.745008,0.3519874,1.1688225,0.09978541,0.12583028,0.6248472,0.5250618,5.384903,4.977158,6.074096,2.9065006,0.18965977,1.5407917,29.556335,0.27983147,3.097162,2.8508306,13.750763,0.95535946,4.1497297,3.0482357,0.07147667,1.6500397,1.423521,0.7632613,4.067603,1.1018121,8.777902,1.9502405,24.68718,0.37624153,602.62683,0.44954658,1297.592,0.1769134,-104.407524,-0.8448849,1632.1049,0.20620015,1040.1389,0.3495837,-108.240906,-0.7592557,2735.1926,0.117853366,926.4919,0.39081913,-111.89566,-0.7058464,-14.4354,-0.40013868,27.264435,0.31423151,0.03880807,1.1116815,-0.008005386,-1.5854163,0.33597103,1.0371805,33.583775,0.28400305,4.2777243,2.3340054,15.339042,1.1344405,-2.5458102,-5.4799724,-11.432468,24.800186,0.00899492,0.0035910145,0.03324757,1.8237082,2.7863777,0.17222221,0.24316329,0.13,0.0883176,-31.633709,/content/BanglaSER/Actor 13/03-01-01-01-03-02-13.wav,0
16,21,13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-03-01-13.wav,0.059246287,0.15170807,0.19391993,Male,27.290009,0.18156669,25.677412,27.862944,30.175308,4.497896,59.06256,43.105675,46.935062,12.264687,0.2953292,1.2628742,0.002588479,0.107958294,0.5721776,0.56958914,5.802381,3.5272057,5.655455,2.483124,0.19732858,1.5094913,18.954185,1.2365978,6.1755595,2.083393,-3.4244893,-9.083323,-0.17831716,-143.29929,0.06486014,1.2878948,1.8104205,0.8764339,2.877106,2.0060313,5.919542,5.622187,14.667282,2.1525645,529.614,0.3865247,1212.2128,0.21481928,-103.97146,-0.9197546,1550.3392,0.200101,863.35535,0.41565603,-105.923615,-0.86043555,2578.6216,0.12703758,952.32117,0.544394,-110.10218,-0.79245305,-13.557562,-0.5794133,24.424686,0.38316894,0.066635236,0.95829785,-0.038495343,-0.34997874,0.38301808,0.8731238,36.757484,0.42453852,10.323144,1.1674958,4.78067,7.1929183,-14.785461,-1.5397302,-0.8369933,6.3910546,0.08350421,0.011319231,0.0126022585,3.1674209,1.388889,0.35999998,0.15121728,0.2525,0.18046814,-33.90098,/content/BanglaSER/Actor 13/03-01-02-01-03-01-13.wav,3
17,22,13,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-01-01-03-01-13.wav,0.109333776,0.2023086,0.2755205,Male,26.255219,0.18515186,21.717398,23.907675,30.998405,9.281008,96.6764,93.41057,75.92393,94.3597,0.34493226,1.2213461,0.09880062,0.12683679,0.6393385,0.5405379,4.339665,4.5094523,6.8728614,3.9076877,0.17175525,1.4473474,29.95944,0.26856095,5.149567,1.6444763,14.1810875,0.9629826,2.1806598,4.8666778,0.046247806,1.6783803,1.3643997,0.7572375,3.1194093,1.7604276,6.1001487,1.332297,24.126686,0.34800655,559.93884,0.4064669,1271.8939,0.15859407,-95.85344,-0.9107134,1583.6649,0.1745969,1065.4814,0.36895418,-101.97027,-0.794075,2649.6724,0.10058797,984.8544,0.43766943,-105.64324,-0.7393462,-15.062423,-0.42191467,27.250624,0.31340924,0.040058397,0.8517899,-0.011229857,-0.7880117,0.28195265,1.0349586,32.807102,0.29667267,5.03419,1.8019187,14.81898,1.2033879,-3.1331322,-3.3036163,-14.139575,25.543156,0.0064287335,-0.002811116,0.038278326,1.4749264,3.0030031,0.17,0.23121418,0.13499999,0.08640023,-31.88263,/content/BanglaSER/Actor 13/03-01-01-01-03-01-13.wav,0
18,23,13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-01-02-13.wav,-0.034584966,0.065389164,0.12375972,Male,26.40279,0.11804368,22.539131,27.6547,28.41763,5.878498,61.306904,22.18991,22.195604,16.83822,0.32995865,1.2853416,0.08614206,0.0987618,0.5263049,0.44016284,7.3080354,6.3093567,6.7139287,4.8508043,0.1436912,1.5552162,26.74695,0.4606132,4.2525024,1.999359,13.786642,0.97311187,5.9832835,1.4297209,0.028729895,1.890566,1.2463883,0.64520496,4.7354913,0.8355758,4.7348294,2.752151,25.06589,0.29912323,575.452,0.47200578,1230.945,0.1923828,-120.510544,-0.7551175,1544.1852,0.22093959,997.27893,0.3113895,-123.1635,-0.6980587,2537.5083,0.13097097,828.944,0.3316918,-127.63082,-0.63142043,-13.765626,-0.48929787,28.241474,0.20249376,0.044114586,0.8792409,-0.0029762168,-2.5190055,0.29834655,0.9229666,35.997257,0.2773742,0.81470424,13.607642,8.011385,1.8139418,3.2390366,2.989594,-13.323192,23.011143,0.009237587,0.0022375684,0.033787087,1.9830029,1.7291067,0.22333333,0.38865867,0.20888889,0.1348616,-33.974255,/content/BanglaSER/Actor 13/03-01-02-01-01-02-13.wav,3
19,24,13,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-03-02-03-02-13.wav,0.2613355,0.35886604,0.2722625,Male,21.936697,0.32045254,16.409126,20.0599,27.52179,11.112663,114.21513,58.600655,82.20751,51.647003,0.9990205,1.9209585,0.15488145,0.16293809,1.5286658,1.3737843,35.51275,51.03516,33.404644,25.415876,1.0373042,2.0671558,27.054459,0.25176546,5.0314817,1.8410709,13.247892,0.75834364,0.11481676,141.3711,0.11750625,1.1214827,2.0655758,0.67162067,-2.3455477,-2.2081435,2.6998637,8.393413,20.23038,0.8896941,726.4238,0.36247617,1262.1555,0.1503225,-32.069885,-1.4731487,1800.9001,0.18881251,979.76843,0.25003362,-38.779167,-1.1351509,2895.8894,0.1099877,849.01025,0.31819952,-43.590435,-0.9804112,-14.791048,-0.32005098,26.785572,0.23474702,0.004253728,11.067704,-0.0059892996,-1.5703735,1.1229285,1.9827212,27.194273,0.26082337,5.3115077,1.7340027,13.429778,0.7761057,-0.9323871,-17.81334,-9.620923,26.288105,-0.021519108,0.0048259115,0.16777445,0.90909094,0.9259259,0.9966666,0.9575084,0.17,0.0,-18.080103,/content/BanglaSER/Actor 13/03-01-03-02-03-02-13.wav,5
20,26,13,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-01-01-02-01-13.wav,0.18151462,0.24124369,0.3346261,Male,28.45085,0.2560824,26.189,27.181217,29.16675,2.9777508,30.574852,2.9740448,132.82979,0.0,0.72311664,1.0331762,0.0062868115,0.5262937,1.2337804,1.2274935,13.773093,9.528345,8.550339,6.148167,0.3368161,1.2875961,14.446103,1.4575129,-0.16350913,-127.69303,-7.594999,-3.0925481,-0.47518334,-32.065445,0.02778424,1.9860957,1.3463376,0.7040209,4.7160063,0.84664416,6.3510904,1.2425267,13.275148,0.6744892,564.5043,0.38197544,1157.4006,0.23631635,-83.62196,-1.0796798,1500.6312,0.16301191,894.0267,0.36859426,-82.06611,-1.092804,2603.2478,0.09850749,823.1237,0.6215294,-86.62312,-0.9853059,-5.8003545,-1.8291543,17.757833,0.62467664,0.02562017,2.0766158,-0.00937487,-1.6939775,0.5212489,0.87557346,23.857496,0.8305781,-0.2777194,-55.16215,-3.8830779,-5.5393705,-5.5604463,-2.3954446,1.7762915,12.985192,0.09087783,0.013222835,0.035182394,2.5641026,1.4925374,0.415,0.17613915,0.186,0.21777053,-27.992605,/content/BanglaSER/Actor 13/03-01-01-01-02-01-13.wav,0
21,27,13,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-03-02-01-03-13.wav,0.27272758,0.3825367,0.26526415,Male,25.94531,0.19823498,21.796843,22.928871,30.790358,8.993515,169.24448,184.27553,87.662285,81.50135,1.0159926,2.080253,0.11587168,0.13119277,0.87607384,0.76020217,61.84382,71.63147,46.895477,27.96146,1.1958207,2.5567799,23.590734,0.3447986,2.1737556,5.180789,8.546318,1.415117,1.0401088,10.025969,0.033354264,0.9915863,1.5685848,0.6281212,2.315652,1.4043765,5.8452578,2.0345426,22.01614,0.3950217,627.2903,0.46969345,1242.8889,0.16065583,-104.79458,-0.8389906,1657.6606,0.22200735,1007.2812,0.30035505,-103.97573,-0.8077424,2708.9084,0.13085546,835.4574,0.40147188,-107.62394,-0.75073546,-11.650187,-0.60979927,25.123005,0.33805975,0.026334465,1.6359662,-0.0058958633,-1.3595003,2.23717,1.7665219,26.983833,0.32291162,-0.23778671,-59.482563,8.8860035,1.7544738,-1.3988847,-9.337757,-10.561246,20.776756,0.017284991,-0.0024353967,0.057695672,1.1173185,3.9772727,0.12214286,0.19749063,0.09866667,0.097970515,-16.276445,/content/BanglaSER/Actor 13/03-01-03-02-01-03-13.wav,5
22,28,13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-03-03-13.wav,-0.05610856,0.09750593,0.22878896,Male,31.85795,0.2616823,26.06232,30.349905,33.793182,7.7308617,145.33778,24.038998,33.811844,120.75754,0.32706082,1.1721511,0.004131869,0.19151674,0.6388384,0.63470656,6.159782,4.8938894,4.5655932,2.3910546,0.17303368,1.1709692,16.117079,1.6097902,3.699787,5.468542,4.0030847,4.686969,-10.804867,-2.6216922,0.047840007,1.4646256,1.4863244,0.7228902,4.422055,1.27038,6.0168414,1.4751111,19.09862,0.8721555,638.49646,0.40679002,1202.9305,0.25850424,-104.23456,-0.91084105,1612.0206,0.2172706,984.5657,0.67768127,-105.574425,-0.82025945,2783.1882,0.104661055,671.4441,0.42067367,-106.421936,-0.81012744,-13.288777,-0.9730986,22.613714,0.68807787,0.08897301,0.47574311,-0.029364258,-0.58904326,0.31478408,0.5869043,33.488228,0.63452876,7.8901963,2.2418156,10.05122,1.8275363,-22.15143,-0.89929587,2.7431586,1.376176,0.115543224,0.009525355,0.019451434,2.7649772,1.8867925,0.2725,0.13808964,0.188,0.17474553,-33.51713,/content/BanglaSER/Actor 13/03-01-02-01-03-03-13.wav,3
23,29,13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-01-03-13.wav,-0.019443076,0.06979392,0.118797384,Male,26.460152,0.106092654,22.697678,27.90256,28.549,5.851322,158.80803,149.25386,8.4466095,5.0545025,0.30296555,1.3756977,0.08603599,0.0953752,0.43373,0.347694,5.4755554,6.248753,6.6022243,3.2552812,0.13175492,1.3871102,28.974262,0.33270687,7.7324834,1.3081785,14.651292,0.6769045,5.056369,2.1781905,0.03643352,1.0141399,1.3890601,0.5248601,4.6259475,0.7234345,2.277243,5.5311346,27.38206,0.30360326,570.4195,0.44599947,1254.0392,0.17160894,-111.05122,-0.8097136,1531.4116,0.19496562,1015.565,0.24357276,-115.94238,-0.7207688,2633.4717,0.11288745,828.4663,0.33629575,-121.278175,-0.64101416,-16.705004,-0.53519446,31.334784,0.2321476,0.037222195,1.1779808,-0.0043088105,-1.5982063,0.23301268,0.9480818,35.182175,0.25330812,5.876192,2.359968,11.981565,0.9677316,1.3805792,9.279747,-15.911793,26.922499,-0.0031404612,9.121864e-05,0.044405468,1.1331445,2.8818443,0.152,0.20222759,0.13916667,0.11743496,-34.784164,/content/BanglaSER/Actor 13/03-01-02-01-01-03-13.wav,3
24,30,13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-03-02-13.wav,0.045135595,0.15968204,0.16634741,Male,28.069958,0.082478285,26.161854,28.09008,30.468771,4.306917,109.029785,128.67622,10.009933,2.5171664,0.35992137,1.313214,0.0032315762,0.092318535,0.682114,0.6788824,5.9442406,4.812418,5.3044534,2.356837,0.22267862,1.3402556,17.40393,1.4924138,9.505347,2.3820992,2.3326437,12.674859,13.986236,1.6156863,0.051104836,3.2428486,1.4968358,0.99798584,5.8754716,0.78813976,11.217299,0.7682354,36.798737,0.35405543,545.32275,0.28642115,1347.3572,0.22530083,-107.39158,-0.877766,1522.334,0.15299188,894.7423,0.44857144,-115.06121,-0.7469639,2700.9497,0.12493481,902.455,0.5032553,-119.598724,-0.679123,-19.560862,-0.52864957,31.524164,0.3821237,0.06529632,0.5091995,-0.0350813,-0.42614043,0.43732557,0.6860381,40.349377,0.3240961,26.556654,0.37641287,3.793916,9.736318,7.5722857,2.3850067,7.687189,-3.2165525,0.10100485,0.011099148,0.02370301,2.7649772,1.4150944,0.33666667,0.15923427,0.26,0.23054282,-28.62343,/content/BanglaSER/Actor 13/03-01-02-01-03-02-13.wav,3
25,31,13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-02-03-13.wav,0.1708876,0.25965542,0.39054182,Male,27.62682,0.09707173,26.748453,28.366388,29.41011,2.6616573,130.01448,126.12244,55.055378,64.993195,0.42275625,1.2576604,0.095619984,0.1325381,0.77448714,0.67886716,7.1152806,6.0914197,7.7468276,5.598102,0.19244681,1.5259957,29.864353,0.3700274,1.4695989,7.138008,11.9199,0.82535577,-1.9610033,-5.7699103,0.07009557,2.2759883,1.2593908,0.70467216,4.6397896,0.8241008,3.9436896,1.3451662,23.677784,0.24640174,469.22095,0.4205825,1306.9882,0.12702626,-119.3221,-0.77434826,1444.4731,0.20859246,938.1137,0.22102372,-119.93869,-0.73899317,2596.5413,0.085154906,801.54083,0.5625133,-124.65358,-0.6677631,-11.282849,-0.5072076,24.050085,0.26841328,0.053177048,0.4818277,-0.0066812406,-1.3991143,0.38727885,0.928192,37.70127,0.25098577,-4.170406,-3.0124674,15.183905,0.87342876,-9.642035,-1.2430545,-11.847244,23.672098,0.020961722,-0.002749813,0.04728817,1.4084507,1.4367816,0.282,0.22604425,0.20777778,0.20481849,-32.3208,/content/BanglaSER/Actor 13/03-01-02-01-02-03-13.wav,3
26,33,13,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-01-01-02-02-13.wav,0.16543317,0.24167782,0.22784057,Male,33.334724,0.33012515,26.391197,28.588593,40.697144,14.305946,1311.3722,1382.0421,114.21544,93.553375,0.67517215,1.0093819,0.0025740704,0.508566,1.3786113,1.3760372,11.717693,9.278939,7.9230185,3.5413387,0.30224004,1.3231933,1.6419988,12.071052,-4.327582,-3.7582724,-19.72199,-1.182271,-13.123596,-2.140202,0.022746434,1.6978024,1.5356383,0.80883723,3.157186,1.5891458,4.5624313,5.2765384,-3.050263,-6.5822244,801.14703,0.35709652,1045.3229,0.34582305,-84.65465,-1.2003446,1765.4082,0.21766938,882.8506,0.47322667,-79.17675,-1.2248843,2889.2585,0.09718268,648.0413,0.87306166,-82.22138,-1.1414962,-4.132835,-1.9026034,16.139467,0.80799484,0.037647527,1.7949857,-0.011269746,-1.5518465,0.48430926,0.88878274,10.552997,1.7247565,-11.998073,-1.2478334,-29.68267,-0.7563904,-25.522577,-0.9832734,6.004628,-1.7520174,0.08185374,0.00956898,0.041018475,2.7118645,1.724138,0.342,0.20183161,0.17999999,0.20518284,-28.503899,/content/BanglaSER/Actor 13/03-01-01-01-02-02-13.wav,0
27,324,11,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-01-01-01-03-11.wav,0.2465594,0.33003265,0.2746483,Male,29.0488,0.2177778,24.25913,27.65486,32.197636,7.938505,116.29048,47.461018,50.57811,18.345366,0.32232815,1.9327599,0.014700837,0.015533866,0.48923078,0.47452995,7.922514,4.2683787,13.894463,7.236369,0.256005,2.3190768,14.127183,1.1146232,6.0700264,2.0251474,5.234132,2.8248749,7.665724,1.326102,0.032248728,1.0959816,1.7756702,0.7281875,2.9146073,1.1537293,7.886366,2.7276647,23.815727,0.65070605,516.3069,0.5099288,1204.4432,0.13583796,-149.6849,-0.5652394,1510.0051,0.16585392,820.4692,0.36573753,-148.07442,-0.5513915,2558.2505,0.11593168,722.55975,0.2139174,-148.8321,-0.53522414,-11.212951,-0.90652174,23.989323,0.5125298,0.06878955,0.95132923,-0.01643826,-0.71687627,0.877637,1.0105848,33.223263,0.40694374,-2.667072,-7.005392,7.3125415,3.5552661,5.773855,2.6633577,-8.362604,18.060364,0.009190641,0.00014260982,0.011046497,1.8518518,1.509434,0.175,0.13883443,0.364,0.39291728,-29.315306,/content/BanglaSER/Actor 11/03-01-01-01-01-03-11.wav,0
28,325,11,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 11/03-01-03-02-03-03-11.wav,0.12303447,0.22608875,0.12119616,Male,29.740156,0.24836613,22.376686,30.983917,37.653214,15.276527,44.690937,76.98058,37.31233,11.856109,0.5189576,1.898654,0.015033388,0.015838575,1.0210873,1.0060539,20.995783,21.283295,29.70046,15.835635,0.45864442,2.0274084,16.434528,0.9058313,2.6270392,4.3270154,7.493869,1.2177979,-0.95515686,-16.811563,0.06603198,2.2221384,1.8001654,0.7485952,2.6909037,1.7787486,0.04359609,746.6778,15.029562,2.2046409,519.0193,0.44312406,1269.3468,0.18640895,-153.87004,-0.53048503,1498.2971,0.18507957,933.2225,0.4967936,-138.72078,-0.6301389,2546.0557,0.10377646,728.48505,0.34479302,-140.82378,-0.60114354,-10.825337,-0.61154616,20.782726,0.4506276,0.058971707,0.8861981,-0.025157219,-0.605304,1.3917172,0.83148915,34.26598,0.3486312,-9.622183,-1.3058398,9.951335,1.5061896,-19.119349,-0.8420578,-9.822842,19.479607,-0.0054098433,0.001646328,0.0030703025,2.34375,0.3984064,0.83,0.0,0.825,0.044999998,-25.445253,/content/BanglaSER/Actor 11/03-01-03-02-03-03-11.wav,5
